date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:27:23	59971/59971	---M--	200	added ('OK')	image/jpeg	etag:%2262136ce6-ea43%22	https://www.alstoneindia.in/public/front/images/wpc03.jpg	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/public/front/images/wpc03.jpg	(from https://www.alstoneindia.in/product/wood-polymer-composite-sheet)
15:27:24	116717/116717	---M--	200	added ('OK')	image/jpeg	etag:%2260dce102-1c7ed%22	https://www.alstoneindia.in/public/front/images/wpc05.jpg	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/public/front/images/wpc05.jpg	(from https://www.alstoneindia.in/product/wood-polymer-composite-sheet)
15:27:26	71022/71022	---M--	200	added ('OK')	image/jpeg	etag:%2260dce03c-1156e%22	https://www.alstoneindia.in/public/front/images/wpc04.jpg	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/public/front/images/wpc04.jpg	(from https://www.alstoneindia.in/product/wood-polymer-composite-sheet)
15:27:26	28601/28601	---M--	200	added ('OK')	image/jpeg	etag:%2260dce030-6fb9%22	https://www.alstoneindia.in/public/front/images/machine-img.jpg	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/public/front/images/machine-img.jpg	(from https://www.alstoneindia.in/product/wood-polymer-composite-sheet)
15:27:26	2737/2737	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260dce066-ab1%22	https://www.alstoneindia.in/public/front/images/01.svg	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/public/front/images/01.svg	(from https://www.alstoneindia.in/product/wood-polymer-composite-sheet)
15:27:27	63860/63860	---M--	200	added ('OK')	image/jpeg	etag:%2260dcdbae-f974%22	https://www.alstoneindia.in/images/gallery/157752246320191228.jpg	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/gallery/157752246320191228.jpg	(from https://www.alstoneindia.in/product/wood-polymer-composite-sheet)
15:27:28	75032/75032	---M--	200	added ('OK')	image/jpeg	etag:%2260dcdade-12518%22	https://www.alstoneindia.in/images/gallery/157752251720191228.jpg	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/gallery/157752251720191228.jpg	(from https://www.alstoneindia.in/product/wood-polymer-composite-sheet)
15:27:29	24323/24323	---M--	200	added ('OK')	image/jpeg	etag:%2260dcdddc-5f03%22	https://www.alstoneindia.in/images/gallery/157752252920191228.jpg	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/gallery/157752252920191228.jpg	(from https://www.alstoneindia.in/product/wood-polymer-composite-sheet)
15:27:29	41750/41750	---M--	200	added ('OK')	image/jpeg	etag:%2260dcd9ba-a316%22	https://www.alstoneindia.in/images/gallery/157752253820191228.jpg	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/gallery/157752253820191228.jpg	(from https://www.alstoneindia.in/product/wood-polymer-composite-sheet)
15:27:29	12844/12844	---M--	200	added ('OK')	image/jpeg	etag:%2260dcdcb6-322c%22	https://www.alstoneindia.in/images/gallery/157752254620191228.jpg	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/gallery/157752254620191228.jpg	(from https://www.alstoneindia.in/product/wood-polymer-composite-sheet)
15:27:30	41008/41008	---M--	200	added ('OK')	image/jpeg	etag:%2260dcddfe-a030%22	https://www.alstoneindia.in/images/gallery/157778790220191231.jpg	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/gallery/157778790220191231.jpg	(from https://www.alstoneindia.in/product/wood-polymer-composite-sheet)
15:27:30	44302/44302	---M--	200	added ('OK')	image/jpeg	etag:%2260dcde9a-ad0e%22	https://www.alstoneindia.in/images/gallery/158156918520200213.jpg	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/gallery/158156918520200213.jpg	(from https://www.alstoneindia.in/product/wood-polymer-composite-sheet)
15:27:31	46181/46181	---M--	200	added ('OK')	image/jpeg	etag:%2260dcde5a-b465%22	https://www.alstoneindia.in/images/gallery/158156919220200213.jpg	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/gallery/158156919220200213.jpg	(from https://www.alstoneindia.in/product/wood-polymer-composite-sheet)
15:27:32	38492/38492	---M--	200	added ('OK')	image/jpeg	etag:%2260dcde92-965c%22	https://www.alstoneindia.in/images/gallery/158156919820200213.jpg	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/gallery/158156919820200213.jpg	(from https://www.alstoneindia.in/product/wood-polymer-composite-sheet)
15:27:32	49309/49309	---M--	200	added ('OK')	image/jpeg	etag:%2260dcdece-c09d%22	https://www.alstoneindia.in/images/gallery/158156920520200213.jpg	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/gallery/158156920520200213.jpg	(from https://www.alstoneindia.in/product/wood-polymer-composite-sheet)
15:27:36	231147/231147	---M--	200	added ('OK')	image/jpeg	etag:%2260dcdbd4-386eb%22	https://www.alstoneindia.in/images/gallery/158156928320200213.jpg	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/gallery/158156928320200213.jpg	(from https://www.alstoneindia.in/product/wood-polymer-composite-sheet)
15:27:36	1804000/1804000	---M--	200	added ('OK')	application/pdf	etag:%2265ab67f2-1b86e0%22	https://www.alstoneindia.in/images/products/170573208220240120.pdf	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/products/170573208220240120.pdf	(from https://www.alstoneindia.in/product/pre-laminated-door-and-chaukhat-combo)
15:27:37	62754/62754	---M--	200	added ('OK')	image/jpeg	etag:%2260dcdcda-f522%22	https://www.alstoneindia.in/images/gallery/158156940420200213.jpg	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/gallery/158156940420200213.jpg	(from https://www.alstoneindia.in/product/wood-polymer-composite-sheet)
15:27:37	92643/92643	---M--	200	added ('OK')	image/jpeg	etag:%2260dcdc58-169e3%22	https://www.alstoneindia.in/images/gallery/158156939720200213.jpg	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/gallery/158156939720200213.jpg	(from https://www.alstoneindia.in/product/wood-polymer-composite-sheet)
15:27:37	19518/19518	---M--	200	added ('OK')	image/jpeg	etag:%2260dcdc7e-4c3e%22	https://www.alstoneindia.in/images/gallery/158156941520200213.jpg	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/gallery/158156941520200213.jpg	(from https://www.alstoneindia.in/product/wood-polymer-composite-sheet)
15:27:39	94606/94606	---M--	200	added ('OK')	image/jpeg	etag:%2260dcd9a8-1718e%22	https://www.alstoneindia.in/images/gallery/158156942220200213.jpg	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/gallery/158156942220200213.jpg	(from https://www.alstoneindia.in/product/wood-polymer-composite-sheet)
15:27:39	91865/91865	---M--	200	added ('OK')	image/jpeg	etag:%2260dcdde2-166d9%22	https://www.alstoneindia.in/images/gallery/158156943520200213.jpg	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/gallery/158156943520200213.jpg	(from https://www.alstoneindia.in/product/wood-polymer-composite-sheet)
15:27:39	50706/50706	---M--	200	added ('OK')	image/jpeg	etag:%2260dcde9c-c612%22	https://www.alstoneindia.in/images/gallery/158156961320200213.jpg	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/gallery/158156961320200213.jpg	(from https://www.alstoneindia.in/product/wood-polymer-composite-sheet)
15:27:40	71438/71438	---M--	200	added ('OK')	image/jpeg	etag:%2260dcdef8-1170e%22	https://www.alstoneindia.in/images/gallery/158158696320200213.jpg	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/gallery/158158696320200213.jpg	(from https://www.alstoneindia.in/product/wood-polymer-composite-sheet)
15:27:40	76453/76453	---M--	200	added ('OK')	image/jpeg	etag:%2260dcda80-12aa5%22	https://www.alstoneindia.in/images/gallery/158158693620200213.jpg	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/gallery/158158693620200213.jpg	(from https://www.alstoneindia.in/product/wood-polymer-composite-sheet)
15:27:40	56332/56332	---M--	200	added ('OK')	image/jpeg	etag:%2260dcdaa2-dc0c%22	https://www.alstoneindia.in/images/gallery/158158709420200213.jpg	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/gallery/158158709420200213.jpg	(from https://www.alstoneindia.in/product/wood-polymer-composite-sheet)
15:27:41	4502431/4502431	---M--	200	added ('OK')	application/pdf	etag:%2265ab5ede-44b39f%22	https://www.alstoneindia.in/images/products/170572975820240120.pdf	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/products/170572975820240120.pdf	(from https://www.alstoneindia.in/product/alstone-stixLam-special-adhesive)
15:27:41	5905439/5905439	---M--	200	added ('OK')	application/pdf	etag:%2263e2025f-5a1c1f%22	https://www.alstoneindia.in/images/products/167575612720230207.pdf	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/products/167575612720230207.pdf	(from https://www.alstoneindia.in/product/alstone-pu-foam-1k)
15:27:42	37779/37779	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Feb%202024%2009:57:41%20GMT	https://www.alstoneindia.in/images/products/1577684707201912301.pdf	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/products/1577684707201912301.html	(from https://www.alstoneindia.in/product/wood-polymer-composite-sheet)
15:27:43	33892/33892	---M--	200	added ('OK')	image/jpeg	etag:%2260dccdfe-8464%22	https://www.alstoneindia.in/images/products/157803045520200103.jpg	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/products/157803045520200103.jpg	(from https://www.alstoneindia.in/product/wpc-doors-and-window-frames)
15:27:44	55869/55869	---M--	200	added ('OK')	image/jpeg	etag:%2260dce114-da3d%22	https://alstoneindia.in/public/front/images/df1.jpg	C:/Users/HP/OneDrive/Desktop/infinia/alstoneindia.in/public/front/images/df1.jpg	(from https://www.alstoneindia.in/product/wpc-doors-and-window-frames)
15:27:45	52620/52620	---M--	200	added ('OK')	image/jpeg	etag:%226369ed5b-cd8c%22	https://alstoneindia.in/upload/images/alstone-chaukhat-500x500.jpg	C:/Users/HP/OneDrive/Desktop/infinia/alstoneindia.in/upload/images/alstone-chaukhat-500x500.jpg	(from https://www.alstoneindia.in/product/wpc-doors-and-window-frames)
15:27:46	447768/447768	---M--	200	added ('OK')	application/pdf	etag:%22636cea04-6d518%22	https://www.alstoneindia.in/images/products/166808218020221110.pdf	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/products/166808218020221110.pdf	(from https://www.alstoneindia.in/product/wood-polymer-composite-sheet)
15:27:46	106476/106476	---M--	200	added ('OK')	image/jpeg	etag:%2260dcdece-19fec%22	https://www.alstoneindia.in/images/gallery/157752307020191228.jpg	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/gallery/157752307020191228.jpg	(from https://www.alstoneindia.in/product/wpc-doors-and-window-frames)
15:27:47	85216/85216	---M--	200	added ('OK')	image/jpeg	etag:%2260dcdbfa-14ce0%22	https://www.alstoneindia.in/images/gallery/157752308020191228.jpg	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/gallery/157752308020191228.jpg	(from https://www.alstoneindia.in/product/wpc-doors-and-window-frames)
15:27:47	105111/105111	---M--	200	added ('OK')	image/jpeg	etag:%2260dcdbf6-19a97%22	https://www.alstoneindia.in/images/gallery/157752308920191228.jpg	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/gallery/157752308920191228.jpg	(from https://www.alstoneindia.in/product/wpc-doors-and-window-frames)
15:27:48	27313/27313	---M--	200	added ('OK')	image/jpeg	etag:%2260dcda04-6ab1%22	https://www.alstoneindia.in/images/gallery/157752319020191228.jpg	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/gallery/157752319020191228.jpg	(from https://www.alstoneindia.in/product/wpc-doors-and-window-frames)
15:27:48	36711/36711	---M--	200	added ('OK')	image/jpeg	etag:%2260dcdc7c-8f67%22	https://www.alstoneindia.in/images/gallery/158150294620200212.jpg	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/gallery/158150294620200212.jpg	(from https://www.alstoneindia.in/product/wpc-doors-and-window-frames)
15:27:48	13459/13459	---M--	200	added ('OK')	image/jpeg	etag:%2260dcdafc-3493%22	https://www.alstoneindia.in/images/gallery/158150295520200212.jpg	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/gallery/158150295520200212.jpg	(from https://www.alstoneindia.in/product/wpc-doors-and-window-frames)
15:27:48	31027/31027	---M--	200	added ('OK')	image/jpeg	etag:%2260dcde50-7933%22	https://www.alstoneindia.in/images/gallery/158150296620200212.jpg	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/gallery/158150296620200212.jpg	(from https://www.alstoneindia.in/product/wpc-doors-and-window-frames)
15:27:52	271738/271738	---M--	200	added ('OK')	image/jpeg	etag:%2260dcdb64-4257a%22	https://www.alstoneindia.in/images/gallery/158150302920200212.jpg	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/gallery/158150302920200212.jpg	(from https://www.alstoneindia.in/product/wpc-doors-and-window-frames)
15:27:54	1479114/1479114	---M--	200	added ('OK')	application/pdf	etag:%2265ab5eb8-1691ca%22	https://www.alstoneindia.in/images/products/170572972020240120.pdf	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/products/170572972020240120.pdf	(from https://www.alstoneindia.in/product/wood-polymer-composite-sheet)
15:27:54	665222/665222	---M--	200	added ('OK')	image/png	etag:%226368feec-a2686%22	https://www.alstoneindia.in/images/gallery/166782538820221107.png	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/gallery/166782538820221107.png	(from https://www.alstoneindia.in/product/wpc-doors-and-window-frames)
15:27:56	270454/270454	---M--	200	added ('OK')	image/jpeg	etag:%2260dcde0c-42076%22	https://www.alstoneindia.in/images/gallery/159808865620200822.jpg	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/gallery/159808865620200822.jpg	(from https://www.alstoneindia.in/product/wpc-doors-and-window-frames)
15:27:56	37777/37777	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Feb%202024%2009:57:55%20GMT	https://www.alstoneindia.in/images/products/157675093220191219.pdf	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/products/157675093220191219.html	(from https://www.alstoneindia.in/product/wpc-doors-and-window-frames)
15:28:02	1170284/1170284	---M--	200	added ('OK')	image/png	etag:%226368fe74-11db6c%22	https://www.alstoneindia.in/images/gallery/166782526820221107.png	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/gallery/166782526820221107.png	(from https://www.alstoneindia.in/product/wpc-doors-and-window-frames)
15:28:03	1992352/1992352	---M--	200	added ('OK')	application/pdf	etag:%22636f38f0-1e66a0%22	https://www.alstoneindia.in/images/products/166823345620221112.pdf	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/products/166823345620221112.pdf	(from https://www.alstoneindia.in/product/wood-polymer-composite-sheet)
15:28:05	201090/201090	---M--	200	added ('OK')	image/jpeg	etag:%226576b2f2-31182%22	https://www.alstoneindia.in/images/products/170227787420231211.jpg	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/products/170227787420231211.jpg	(from https://www.alstoneindia.in/product/wpc-acoustic-wall-panel)
15:28:06	229216/229216	---M--	200	added ('OK')	image/jpeg	etag:%226576d40b-37f60%22	https://alstoneindia.in/upload/images/Sample-Image.jpg	C:/Users/HP/OneDrive/Desktop/infinia/alstoneindia.in/upload/images/Sample-Image.jpg	(from https://www.alstoneindia.in/product/wpc-acoustic-wall-panel)
15:28:09	218191/218191	---M--	200	added ('OK')	image/jpeg	etag:%226576d3e5-3544f%22	https://alstoneindia.in/upload/images/Sample-Image-2.jpg	C:/Users/HP/OneDrive/Desktop/infinia/alstoneindia.in/upload/images/Sample-Image-2.jpg	(from https://www.alstoneindia.in/product/wpc-acoustic-wall-panel)
15:28:10	24951/24951	---M--	200	added ('OK')	image/jpeg	etag:%226576b8c5-6177%22	https://www.alstoneindia.in/images/products/170227936520231211.jpg	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/products/170227936520231211.jpg	(from https://www.alstoneindia.in/product/alstone-toilet-cubicals)
15:28:13	86157/86157	---M--	200	added ('OK')	image/jpeg	etag:%226576b5ed-1508d%22	https://alstoneindia.in/upload/images/Overview2.jpg	C:/Users/HP/OneDrive/Desktop/infinia/alstoneindia.in/upload/images/Overview2.jpg	(from https://www.alstoneindia.in/product/alstone-toilet-cubicals)
15:28:17	1992352/1992352	---M--	200	added ('OK')	application/pdf	etag:%2260dcc920-1e66a0%22	https://www.alstoneindia.in/images/products/157681932520191220.pdf	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/products/157681932520191220.pdf	(from https://www.alstoneindia.in/product/wpc-doors-and-window-frames)
15:28:20	59167/59167	---M--	200	added ('OK')	image/jpeg	etag:%2260dcc738-e71f%22	https://www.alstoneindia.in/images/products/157744682620191227.jpg	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/products/157744682620191227.jpg	(from https://www.alstoneindia.in/product/solid-plain-door)
15:28:25	130377/130377	---M--	200	added ('OK')	image/jpeg	etag:%226369eb78-1fd49%22	https://alstoneindia.in/upload/images/single-door.jpg	C:/Users/HP/OneDrive/Desktop/infinia/alstoneindia.in/upload/images/single-door.jpg	(from https://www.alstoneindia.in/product/solid-plain-door)
15:28:28	2203438/2203438	---M--	200	added ('OK')	application/pdf	etag:%2265ab5f64-219f2e%22	https://www.alstoneindia.in/images/products/170572989220240120.pdf	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/products/170572989220240120.pdf	(from https://www.alstoneindia.in/product/wpc-doors-and-window-frames)
15:28:28	239238/239238	---M--	200	added ('OK')	image/jpeg	etag:%2260dce07a-3a686%22	https://alstoneindia.in/public/front/images/door1.jpg	C:/Users/HP/OneDrive/Desktop/infinia/alstoneindia.in/public/front/images/door1.jpg	(from https://www.alstoneindia.in/product/solid-plain-door)
15:28:31	2631/2631	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260dce080-a47%22	https://www.alstoneindia.in/public/front/images/03.svg	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/public/front/images/03.svg	(from https://www.alstoneindia.in/product/solid-plain-door)
15:28:35	229657/229657	---M--	200	added ('OK')	image/png	etag:%2260dce068-38119%22	https://alstoneindia.in/public/front/images/door-floor01.png	C:/Users/HP/OneDrive/Desktop/infinia/alstoneindia.in/public/front/images/door-floor01.png	(from https://www.alstoneindia.in/product/solid-plain-door)
15:28:49	343358/343358	---M--	200	added ('OK')	image/jpeg	etag:%2260dcdbb2-53d3e%22	https://www.alstoneindia.in/images/gallery/157605952420191211.jpg	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/gallery/157605952420191211.jpg	(from https://www.alstoneindia.in/product/solid-plain-door)
15:28:50	95189/95189	---M--	200	added ('OK')	image/jpeg	etag:%2260dcdebc-173d5%22	https://www.alstoneindia.in/images/gallery/157605961620191211.jpg	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/gallery/157605961620191211.jpg	(from https://www.alstoneindia.in/product/solid-plain-door)
15:28:52	113560/113560	---M--	200	added ('OK')	image/jpeg	etag:%2260dcdbee-1bb98%22	https://www.alstoneindia.in/images/gallery/157605962720191211.jpg	C:/Users/HP/OneDrive/Desktop/infinia/www.alstoneindia.in/images/gallery/157605962720191211.jpg	(from https://www.alstoneindia.in/product/solid-plain-door)
